datetime,rainfall_mm,temperature_c,water_level_m,rain_24h,rain_48h,flood_label
2020-01-02 23:00:00,5.8818983477900515,20.702275947511907,0.9538517069749503,176.48684037919608,308.5018930648073,0
2020-01-03 00:00:00,5.859421908111841,25.248882180223077,0.901086624778237,174.72071374302305,299.02995411653274,0
2020-01-03 01:00:00,2.659385827305957,23.25259591716482,0.5650380033754405,161.9691689460817,299.6433411426849,0
2020-01-03 02:00:00,0.9047289413008351,21.42034548186274,0.9535312668512556,152.19312260073758,295.2426877651474,0
2020-01-03 03:00:00,5.349751004940503,19.19186924867695,1.6949648433027633,155.79227113329998,298.66671794497194,0
2020-01-03 04:00:00,14.253291604772413,37.89311505031746,3.5442129332278034,165.37226885429885,298.5174527058603,0
2020-01-03 05:00:00,1.6618074093776727,30.965942875069683,0.5462793105259037,154.87277296465123,289.8194939638923,0
2020-01-03 06:00:00,10.262622971649833,18.962649298954837,2.735350012747997,154.69768511549933,295.4807104413954,0
2020-01-03 07:00:00,6.9990641241206575,27.958058673189065,1.8831800218054817,159.63766816713604,297.4082584102974,0
2020-01-03 08:00:00,1.2683934118642233,35.21199557715605,0.1486016883957159,143.14274318928256,293.8421387256317,0
2020-01-03 09:00:00,6.936502297708579,26.575778475560917,1.3115199540057128,140.51281530630357,295.36759989435035,0
2020-01-03 10:00:00,10.447686006738836,21.677675951269507,1.5740829321649712,147.77772652793183,303.31336464275074,0
2020-01-03 11:00:00,1.260920055392373,25.992892992098536,-0.33459181350992795,139.40944505061427,303.6842750180529,0
2020-01-03 12:00:00,4.05905335882698,31.66720475487608,1.8500051451412878,143.3557510150549,304.4924357943745,0
2020-01-03 13:00:00,5.131989307873797,24.648135349611707,0.9118501592184487,140.20482281041004,306.901725442035,0
2020-01-03 14:00:00,11.288228060863988,26.50692280213447,3.075422749160246,148.56778679204297,314.08442980971677,0
2020-01-03 15:00:00,3.004437800494923,41.82279064868822,0.44896785901917974,143.24506067888976,312.937240366718,0
2020-01-03 16:00:00,6.889008744165639,38.59643499630677,2.4431946949962975,134.4176711490502,317.5195756954287,0
2020-01-03 17:00:00,6.6026091519989265,32.19138259221682,1.867338849171652,135.4757038479476,315.40263998206234,0
2020-01-03 18:00:00,2.1699102369985592,41.75230999947446,0.49243896013859956,133.52958358095384,313.37204248009533,0
2020-01-03 19:00:00,7.411212020993711,21.823343464105893,3.2442401127192464,136.7984197129754,318.77676258534984,0
2020-01-03 20:00:00,14.83778739406212,24.84365337044914,3.612929157855927,147.53598227936683,326.0665927563803,0
2020-01-03 21:00:00,5.607128580932782,26.28112948651181,0.882122237324948,150.92560389080455,315.5405960472642,0
2020-01-03 22:00:00,11.70838910276666,25.538445181673815,2.838699975043832,152.4552276710519,325.12640827810236,0
2020-01-03 23:00:00,4.806718386640213,32.60316987575505,1.2226599117224235,151.38004770990202,327.86688808909815,0
2020-01-04 00:00:00,11.06155776207164,27.536792841493874,2.4079060816453346,156.5821835638618,331.3028973068849,0
2020-01-04 01:00:00,20.868999504643895,27.492984178946422,5.1983289797281795,174.79179724119976,336.7609661872815,0
2020-01-04 02:00:00,2.8796547142032396,27.498731929180387,1.0594940109207567,176.76672301410215,328.9598456148397,0
2020-01-04 03:00:00,1.1645527602746006,36.05102396143347,0.17670554179014436,172.58152476943627,328.3737959027362,0
2020-01-04 04:00:00,12.476212693290329,32.444746149064194,3.4960314216720936,170.8044458579542,336.176714712253,0
2020-01-04 05:00:00,9.365245330572685,40.816285793773744,2.3874019726705717,178.50788377914918,333.3806567438004,0
2020-01-04 06:00:00,4.581151410633946,33.17190231910176,1.9882505639735542,172.8264122181333,327.5240973336326,0
2020-01-04 07:00:00,6.279727255455977,18.76043515886818,2.363659946887114,172.10707534946863,331.7447435166047,0
2020-01-04 08:00:00,7.826466248164296,40.422737950138625,2.2851761360034315,178.6651481857687,321.80789137505127,0
2020-01-04 09:00:00,2.085602491692002,23.31331511925385,0.9708241554119474,173.81424837975212,314.3270636860557,0
2020-01-04 10:00:00,2.7170511964331947,32.160465768352296,1.1128451484829314,166.08361356944647,313.86134009737833,0
2020-01-04 11:00:00,2.25281125992049,41.35824431302766,0.4140356270070523,167.0755047739746,306.48494982458885,0
2020-01-04 12:00:00,4.325459012216628,28.739253968184514,1.360743611399917,167.34191042736424,310.69766144241913,0
2020-01-04 13:00:00,2.328149059111145,22.49112851266074,0.5266260637522496,164.5380701786016,304.74289298901164,0
2020-01-04 14:00:00,4.050984463936062,27.02194658426384,0.8973910545708179,157.30082658167368,305.86861337371664,0
2020-01-04 15:00:00,4.637483482989087,24.840505349523458,0.2742678002124048,158.93387226416783,302.1789329430576,0
2020-01-04 16:00:00,2.3793061921175,34.75083736891426,-0.15130554994250467,154.4241697121197,288.8418408611699,0
2020-01-04 17:00:00,3.0907444868137297,30.472068682257095,1.0821068292017573,150.9123050469345,286.3880088948821,0
2020-01-04 18:00:00,2.613971172897834,38.32941385046395,-0.08889040472127796,151.35636598283378,284.8859495637876,0
2020-01-04 19:00:00,3.2238303191572193,34.15713561882353,2.0395231875866457,147.16898428099728,283.9674039939727,0
2020-01-04 20:00:00,11.983750923575744,35.12254558919878,2.992940535559031,144.3149478105109,291.85093008987775,0
2020-01-04 21:00:00,2.709246472929296,38.10460693557367,0.4217721221828141,141.41706570250741,292.34266959331194,0
2020-01-04 22:00:00,2.8397141572341775,32.36481274119302,0.8304516294219185,132.54839075697492,285.0036184280268,0
2020-01-04 23:00:00,2.9418665308812892,39.874067537489736,0.9211552856005095,130.68353890121602,282.063586611118,0
2020-01-05 00:00:00,2.033770171133048,33.47024506240757,0.6955893936390475,121.65575131027741,278.2379348741393,0
2020-01-05 01:00:00,6.956410910629916,38.21855433457915,1.882690859769724,107.74316271626344,282.5349599574632,0
2020-01-05 02:00:00,10.479714827103571,28.627136202468343,3.044625800371299,115.34322282916376,292.1099458432659,0
2020-01-05 03:00:00,5.969995994175893,21.3904304931404,1.048186452487784,120.14866606306505,292.7301908325013,0
2020-01-05 04:00:00,6.639376642689117,39.852754175043614,1.5059216562230726,114.31183001246386,285.116275870418,0
2020-01-05 05:00:00,3.6906258373871896,19.22126663404791,-0.29432584650302185,108.63721051927836,287.1450942984275,0
2020-01-05 06:00:00,7.029143388926831,20.443923592517066,2.430694328951855,111.08520249757123,283.91161471570456,0
2020-01-05 07:00:00,2.231539537074447,29.34704755521104,-0.60923347075174,107.03701477918972,279.1440901286583,0
2020-01-05 08:00:00,3.324410519030564,23.904824379684865,0.9186718003996467,102.53495905005597,281.20010723582465,0
2020-01-05 09:00:00,5.581387944374548,35.915085110562,1.1764729776109095,106.03074450273853,279.84499288249066,0
2020-01-05 10:00:00,3.9887574945010327,21.72968535853602,1.747128076237215,107.30245080080635,273.3860643702528,0
2020-01-05 11:00:00,4.179495551646123,18.247417187455778,1.5058755546257445,109.22913509253199,276.30463986650653,0
2020-01-05 12:00:00,16.54781592264112,33.85159087975683,4.11344314986953,121.45149200295648,288.7934024303207,0
2020-01-05 13:00:00,9.071898838982682,25.357770876002633,1.6304836436792673,128.19524178282802,292.7333119614296,0
2020-01-05 14:00:00,6.155233789548486,27.052149265593723,0.8905816588249207,130.29949110844046,287.60031769011414,0
2020-01-05 15:00:00,12.202896008413008,36.57409562833465,3.0722649480010684,137.86490363386437,296.7987758980322,0
2020-01-05 16:00:00,6.056875109940341,35.15330099562577,1.8789994251878357,141.5424725516872,295.9666422638069,0
2020-01-05 17:00:00,4.2697144971027265,33.283179314724045,1.0002617319718732,142.7214425619762,293.63374760891065,0
2020-01-05 18:00:00,5.096092239592563,37.4360520185579,0.7443059774339676,145.20356362867093,296.5599296115047,0
2020-01-05 19:00:00,2.697532044844962,36.00903433305146,0.1938243527470957,144.67726535435867,291.84624963535595,0
2020-01-05 20:00:00,10.497267428956125,36.65951767887795,2.3793394289538314,143.19078185973905,287.50572967024993,0
2020-01-05 21:00:00,18.07776123900459,36.55981079877043,3.9689388450510323,158.55929662581434,299.9763623283218,0
2020-01-05 22:00:00,1.3171645513321733,19.867497460216537,1.308239220145548,157.03674701991235,289.5851377768873,0
2020-01-05 23:00:00,5.6893699945359355,21.021215346187912,1.4169787632771569,159.784250483567,290.467789384783,0
2020-01-06 00:00:00,4.583751347043429,37.17962096429534,0.5789765731783049,162.33423165947735,283.98998296975475,0
2020-01-06 01:00:00,3.8393159771434666,34.59317888418328,1.6426657802328788,159.21713672599094,266.9602994422543,0
2020-01-06 02:00:00,2.718925397082456,26.38819871844161,0.4593184525942401,151.4563472959698,266.7995701251336,0
2020-01-06 03:00:00,3.1343686567421307,29.098865085619487,-0.06092385356360164,148.62071995853606,268.7693860216011,0
2020-01-06 04:00:00,6.2764449770870225,19.816555796371144,1.124838297094851,148.25778829293395,262.5696183053978,0
2020-01-06 05:00:00,4.347039300012466,25.046511832059906,0.8520290764302619,148.91420175555925,257.5514122748376,0
2020-01-06 06:00:00,2.922213983548237,31.190673667977826,0.6219572112310354,144.80727235018063,255.89247484775186,0
2020-01-06 07:00:00,3.473521135758575,27.377299995603853,1.5286198897784473,146.04925394886476,253.08626872805445,0
2020-01-06 08:00:00,16.373356643873645,19.439472550774884,3.9904981951620027,159.09820007370786,261.63315912376385,0
2020-01-06 09:00:00,4.892160946320086,21.381959995330288,0.34011601910592526,158.40897307565336,264.43971757839194,0
2020-01-06 10:00:00,5.951339344695634,41.3299553549782,1.3849660459613817,160.371554925848,267.67400572665434,0
2020-01-06 11:00:00,6.956037284344477,35.36445066306365,1.2408751184117706,163.14809665854634,272.3772317510783,0
2020-01-06 12:00:00,2.5847669256905226,31.108521893128135,0.3001605141477935,149.18504766159572,270.63653966455223,0
2020-01-06 13:00:00,1.1723499553456214,31.172589885579942,0.1773248321074533,141.28549877795868,269.48074056078667,0
2020-01-06 14:00:00,3.0749999892321283,38.27035578082325,1.5484680850481232,138.20526497764232,268.50475608608275,0
2020-01-06 15:00:00,9.563338701265373,28.775086692223134,2.57304874858102,135.56570767049467,273.43061130435905,0
2020-01-06 16:00:00,2.5684809307682164,35.181025423466316,1.4498220508076325,132.07731349132257,273.61978604300975,0
2020-01-06 17:00:00,6.808399405550888,35.05636319653887,2.0062632183294267,134.61599839977072,277.33744096174695,0
2020-01-06 18:00:00,10.808486618826901,41.61219273496718,3.2592640346923334,140.32839277900504,285.53195640767603,0
2020-01-06 19:00:00,5.165210130468024,29.416619878851535,1.974239827806072,142.79607086462812,287.4733362189868,0
2020-01-06 20:00:00,2.8065010874462706,19.887067078947645,1.4889193204159215,135.10530452311826,278.2960863828573,0
2020-01-06 21:00:00,4.088468850380801,25.478318415160782,1.4475426720433144,121.11601213449448,279.67530876030884,0
2020-01-06 22:00:00,4.132999717563971,29.015940579158613,1.0130398538777863,123.93184730072628,280.96859432063866,0
2020-01-06 23:00:00,3.647492483905274,36.76557668027213,0.9279610842130259,121.88996979009562,281.67422027366257,0
2020-01-07 00:00:00,34.282881178940066,18.713810885822152,8.229828946535443,151.58909962199226,313.92333128146964,1
2020-01-07 01:00:00,1.276092801543085,37.226147328188034,0.6712682444673365,149.02587644639186,308.2430131723828,0
2020-01-07 02:00:00,7.892618209900839,36.68548030267884,1.9762765154355468,154.19956925921025,305.65591655518006,0
2020-01-07 03:00:00,7.243512285919336,21.712510480517786,1.4989187154573047,158.30871288838748,306.92943284692353,0
2020-01-07 04:00:00,3.5452366135931577,36.49239784459617,1.1739096625198084,155.57750452489358,303.83529281782756,0
2020-01-07 05:00:00,6.5361917199551645,24.99251072998313,1.876073963318822,157.76665694483628,306.68085870039556,0
2020-01-07 06:00:00,5.8759630496220945,24.776666029507574,1.9309031427668675,160.72040601091015,305.5276783610908,0
2020-01-07 07:00:00,5.616123188059742,34.02554101374123,0.5323042616099696,162.86300806321134,308.91226201207604,0
2020-01-07 08:00:00,3.023701139089864,19.991348535086694,1.3167519805227936,149.51335255842753,308.6115526321354,0
2020-01-07 09:00:00,6.975077394901224,28.229937608518746,2.2990373773128208,151.59626900700866,310.00524208266205,0
2020-01-07 10:00:00,3.4875807248509068,22.563320103809282,0.22860120140158202,149.13251038716396,309.50406531301195,0
2020-01-07 11:00:00,10.298798925057135,34.178190924026254,2.3921728740567416,152.4752720278766,315.62336868642296,0
